start_lat,start_lng,end_lat,end_lng,distance_km,traffic_density,weather_condition,day_of_week,hour_of_day,ETA
17.316788684212593,78.41514988557991,17.49355764051674,78.47497571769377,22.709652548873137,1,foggy,5,16,50.500888902313164
17.28660812103121,78.47156168136816,17.456961167124376,78.3033907609767,14.9954358341841,3,rainy,3,8,37.7852430195973
17.306701814939483,78.47633080825865,17.41035095847708,78.53621158744478,7.264911771399094,9,clear,2,19,57.35201390721796
17.415713771555275,78.35534287594008,17.418117028484616,78.39192984681101,29.05086452073863,1,rainy,4,1,35.243740754765355
17.289136514686952,78.40867063249569,17.36862183832077,78.31207740090277,21.73862557468975,5,clear,6,23,54.355325625933524
17.36992139208907,78.40035338662257,17.484127200132555,78.47650566629494,28.75691014365409,2,foggy,5,17,27.907239059790275
17.34281512065973,78.30785901255962,17.34887762586471,78.41930532432991,13.386046315449953,4,rainy,0,20,28.932119170204704
17.399101349608795,78.3072575291674,17.314155312960967,78.59214012400714,14.777909880059894,1,rainy,3,21,30.90653414854656
17.481048921797427,78.54950911310273,17.248910601079476,78.46325959875111,27.040701269365556,3,clear,5,10,37.3312822971623
17.419771629163076,78.38192124299184,17.435861695678316,78.3825717543111,16.226430867116154,10,clear,0,12,37.6745135099412
17.264482113577227,78.45542362987165,17.420333179622677,78.51283165939019,21.51108844526435,7,clear,2,7,34.81994608385421
17.209354940518384,78.38961767207662,17.31530651155724,78.38144760076281,8.31301344737037,10,rainy,1,0,25.300048679158373
17.278679213289948,78.5822037735346,17.20755802418777,78.57127298742226,13.955067592376576,3,foggy,5,16,56.36032323954155
17.378523379210076,78.37778902765973,17.451699198315403,78.41241659115221,4.580046108500298,4,foggy,3,11,39.42930486746271
17.215427744045275,78.42889704382168,17.20342539503622,78.46496056883285,6.973421040431889,2,clear,0,3,30.386960809579747
17.34890987416037,78.56181907514538,17.411109933888714,78.31517193114726,1.0273590427613015,3,foggy,0,20,42.55884803718091
17.379052854675066,78.55258007003754,17.491077132917816,78.42783637138567,2.138686497811147,9,clear,5,12,48.39833789049026
17.300273167245088,78.35583042535389,17.33129839844446,78.5497090618983,29.34123087213095,3,foggy,0,8,58.03640441141216
17.431273661123747,78.5407929929387,17.270492021498786,78.541694641609,8.028257158966106,5,rainy,1,6,34.97745811337913
17.231979475940133,78.43745606602137,17.411461303013013,78.36729556765606,20.236010575616056,2,clear,0,22,15.60492551753794
17.22254133452074,78.4448906616256,17.445138442604676,78.36782372130317,25.333891265188736,4,foggy,6,23,32.03829007182706
17.41845662686108,78.34004399172478,17.363929094823355,78.54519159366397,16.969153317860364,7,rainy,4,4,33.94852807267357
17.34864739486186,78.32418045412713,17.490110582576843,78.57911952605079,5.441190502434729,7,foggy,6,4,54.8497039092837
17.40652071892832,78.51838179209213,17.215500616497387,78.3286082763819,22.115376682748824,3,rainy,4,16,29.740038423147656
17.330448201581124,78.44893834570658,17.35143867949136,78.43501759182786,18.407290892887907,5,rainy,0,8,57.66621324435692
17.273920609971732,78.43105521078455,17.415536184196764,78.40123628368926,22.206267091073876,1,foggy,5,5,34.256595385716736
17.44573069530226,78.51885246859571,17.458792141344755,78.56120653663723,23.32265206285553,10,foggy,4,18,58.68902504894644
17.439824763690694,78.52965386969733,17.253776683572337,78.325057474404,29.286900662857608,10,rainy,3,15,10.40991605654811
17.40840894125633,78.3476724503008,17.440001044529104,78.3633377827674,17.63333512077459,10,rainy,4,20,54.94076874031733
17.28164354116899,78.4830675448433,17.365812122715564,78.52574050127595,10.907592268027454,1,rainy,6,1,56.556022597167534
17.377069200060724,78.3406062246833,17.31896610459699,78.31538815469436,19.805472150106876,5,clear,0,9,58.05104678826066
17.30829216908201,78.5254125258087,17.239514508573727,78.44776061421429,2.984780568036158,10,rainy,5,15,10.653826708730742
17.227474621997988,78.49708654688014,17.459588727672674,78.43263211040392,27.024522231326003,9,clear,2,4,18.58504182751545
17.475194072638672,78.58698438632503,17.247181962453915,78.40032035369661,4.462049328807707,1,rainy,5,14,42.68822515466181
17.24104558927569,78.32068740490692,17.29293635776273,78.41837169459568,10.50744229868873,1,clear,5,12,11.273634586755357
17.48507120614624,78.31711641634537,17.28701365958873,78.45898217607906,24.656616038157505,4,rainy,5,12,13.180449808825037
17.333801731887387,78.38465612240796,17.461424210257256,78.34841020751651,18.322058971590643,4,rainy,3,12,21.053943684672095
